Species,Num,min,max,mean,median,max-min
1-propanol,16,-0.9932517730102834,-0.0953101798043249,-0.35950992750762234,-0.3364722366212129,0.8979415932059586
2-propanol,17,-0.5306282510621704,6.907755278982137,0.4623345586137659,-0.0953101798043249,7.438383530044307
glycidol,0,0.0,0.0,0.0,0.0,0.0
1-butanol,23,-0.587786664902119,1.9661128563728327,0.008482170488231,-0.0953101798043249,2.5538995212749516
2-butanol,7,-0.0953101798043249,0.0408219945202552,-0.030693643103099848,0.0,0.13613217432458008
2-methyl-1-propanol,10,-0.0953101798043249,1.5141277326297755,0.3086508501509485,0.11357578635587427,1.6094379124341005
2-methyl-2-propanol,9,-0.3364722366212129,0.38566248081198456,0.1823646851677757,0.2613647641344075,0.7221347174331975
1-pentanol,11,0.0,0.28768207245178085,0.1360591459516281,0.10536051565782635,0.28768207245178085
2-pentanol,2,0.40047756659712525,0.40047756659712525,0.40047756659712525,0.40047756659712525,0.0
3-pentanol,1,0.47803580094299963,0.47803580094299963,0.47803580094299963,0.47803580094299963,0.0
2-methyl-1-butanol,2,0.3566749439387322,0.3566749439387322,0.3566749439387322,0.3566749439387322,0.0
($S$)-2-methyl-1-butanol,0,0.0,0.0,0.0,0.0,0.0
3-methyl-1-butanol,1,0.3566749439387322,0.3566749439387322,0.3566749439387322,0.3566749439387322,0.0
2-methyl-2-butanol,2,0.3285040669720359,0.342490308946776,0.335497187959406,0.335497187959406,0.013986241974740132
3-methyl-2-butanol,0,0.0,0.0,0.0,0.0,0.0
"2,2-dimethyl-1-propanol",0,0.0,0.0,0.0,0.0,0.0
1-hexanol,10,0.020202707317519254,0.9416085398584448,0.5506903171739441,0.5534230467976067,0.9214058325409256
2-hexanol,0,0.0,0.0,0.0,0.0,0.0
3-hexanol,1,0.9416085398584448,0.9416085398584448,0.9416085398584448,0.9416085398584448,0.0
2-methyl-1-pentanol,0,0.0,0.0,0.0,0.0,0.0
3-methyl-1-pentanol,0,0.0,0.0,0.0,0.0,0.0
2-methyl-2-pentanol,1,1.1711829815029449,1.1711829815029449,1.1711829815029449,1.1711829815029449,0.0
3-methyl-2-pentanol,0,0.0,0.0,0.0,0.0,0.0
4-methyl-2-pentanol,1,1.5141277326297755,1.5141277326297755,1.5141277326297755,1.5141277326297755,0.0
2-methyl-3-pentanol,1,1.2378743560016174,1.2378743560016174,1.2378743560016174,1.2378743560016174,0.0
3-methyl-3-pentanol,0,0.0,0.0,0.0,0.0,0.0
2-ethyl-1-butanol,0,0.0,0.0,0.0,0.0,0.0
"2,2-dimethyl-1-butanol",0,0.0,0.0,0.0,0.0,0.0
"2,3-dimethyl-1-butanol",0,0.0,0.0,0.0,0.0,0.0
"2,3-dimethyl-2-butanol",0,0.0,0.0,0.0,0.0,0.0
"3,3-dimethyl-2-butanol",0,0.0,0.0,0.0,0.0,0.0
1-heptanol,6,0.1508228897345837,1.7147984280919264,0.7850871169463196,0.8303656034108255,1.5639755383573428
2-heptanol,0,0.0,0.0,0.0,0.0,0.0
3-heptanol,0,0.0,0.0,0.0,0.0,0.0
4-heptanol,0,0.0,0.0,0.0,0.0,0.0
2-methyl-1-hexanol,1,0.37106368139083185,0.37106368139083185,0.37106368139083185,0.37106368139083185,0.0
3-methyl-1-hexanol,0,0.0,0.0,0.0,0.0,0.0
4-methyl-1-hexanol,0,0.0,0.0,0.0,0.0,0.0
5-methyl-1-hexanol,0,0.0,0.0,0.0,0.0,0.0
2-methyl-2-hexanol,0,0.0,0.0,0.0,0.0,0.0
3-methyl-2-hexanol,0,0.0,0.0,0.0,0.0,0.0
4-methyl-2-hexanol,0,0.0,0.0,0.0,0.0,0.0
5-methyl-2-hexanol,0,0.0,0.0,0.0,0.0,0.0
2-methyl-3-hexanol,0,0.0,0.0,0.0,0.0,0.0
3-methyl-3-hexanol,0,0.0,0.0,0.0,0.0,0.0
4-methyl-3-hexanol,0,0.0,0.0,0.0,0.0,0.0
5-methyl-3-hexanol,0,0.0,0.0,0.0,0.0,0.0
2-ethyl-1-pentanol,0,0.0,0.0,0.0,0.0,0.0
3-ethyl-1-pentanol,0,0.0,0.0,0.0,0.0,0.0
"2,2-dimethyl-1-pentanol",0,0.0,0.0,0.0,0.0,0.0
"2,3-dimethyl-1-pentanol",0,0.0,0.0,0.0,0.0,0.0
"2,4-dimethyl-1-pentanol",0,0.0,0.0,0.0,0.0,0.0
"3,3-dimethyl-1-pentanol",0,0.0,0.0,0.0,0.0,0.0
"3,4-dimethyl-1-pentanol",0,0.0,0.0,0.0,0.0,0.0
"4,4-dimethyl-1-pentanol",0,0.0,0.0,0.0,0.0,0.0
3-ethyl-2-pentanol,0,0.0,0.0,0.0,0.0,0.0
"2,3-dimethyl-2-pentanol",0,0.0,0.0,0.0,0.0,0.0
"2,4-dimethyl-2-pentanol",0,0.0,0.0,0.0,0.0,0.0
"3,3-dimethyl-2-pentanol",0,0.0,0.0,0.0,0.0,0.0
"3,4-dimethyl-2-pentanol",0,0.0,0.0,0.0,0.0,0.0
"4,4-dimethyl-2-pentanol",0,0.0,0.0,0.0,0.0,0.0
3-ethyl-3-pentanol,0,0.0,0.0,0.0,0.0,0.0
"2,2-dimethyl-3-pentanol",0,0.0,0.0,0.0,0.0,0.0
"2,3-dimethyl-3-pentanol",0,0.0,0.0,0.0,0.0,0.0
"2,4-dimethyl-3-pentanol",0,0.0,0.0,0.0,0.0,0.0
2-ethyl-2-methyl-1-butanol,0,0.0,0.0,0.0,0.0,0.0
2-ethyl-3-methyl-1-butanol,0,0.0,0.0,0.0,0.0,0.0
"2,2,3-trimethyl-1-butanol",0,0.0,0.0,0.0,0.0,0.0
"2,3,3-trimethyl-1-butanol",0,0.0,0.0,0.0,0.0,0.0
"2,3,3-trimethyl-2-butanol",0,0.0,0.0,0.0,0.0,0.0
1-octanol,6,0.43078291609245417,1.6607312068216509,0.9937965226450137,0.9162907318741551,1.2299482907291968
2-octanol,0,0.0,0.0,0.0,0.0,0.0
3-octanol,0,0.0,0.0,0.0,0.0,0.0
4-octanol,0,0.0,0.0,0.0,0.0,0.0
2-methyl-1-heptanol,0,0.0,0.0,0.0,0.0,0.0
3-methyl-1-heptanol,0,0.0,0.0,0.0,0.0,0.0
4-methyl-1-heptanol,0,0.0,0.0,0.0,0.0,0.0
5-methyl-1-heptanol,0,0.0,0.0,0.0,0.0,0.0
6-methyl-1-heptanol,0,0.0,0.0,0.0,0.0,0.0
2-methyl-2-heptanol,0,0.0,0.0,0.0,0.0,0.0
3-methyl-2-heptanol,0,0.0,0.0,0.0,0.0,0.0
4-methyl-2-heptanol,0,0.0,0.0,0.0,0.0,0.0
5-methyl-2-heptanol,0,0.0,0.0,0.0,0.0,0.0
6-methyl-2-heptanol,0,0.0,0.0,0.0,0.0,0.0
2-methyl-3-heptanol,0,0.0,0.0,0.0,0.0,0.0
3-methyl-3-heptanol,0,0.0,0.0,0.0,0.0,0.0
4-methyl-3-heptanol,0,0.0,0.0,0.0,0.0,0.0
5-methyl-3-heptanol,0,0.0,0.0,0.0,0.0,0.0
2-methyl-4-heptanol,0,0.0,0.0,0.0,0.0,0.0
3-methyl-4-heptanol,0,0.0,0.0,0.0,0.0,0.0
4-methyl-4-heptanol,0,0.0,0.0,0.0,0.0,0.0
2-ethyl-1-hexanol,0,0.0,0.0,0.0,0.0,0.0
"2,2-dimethyl-1-hexanol",0,0.0,0.0,0.0,0.0,0.0
"2,4-dimethyl-1-hexanol",0,0.0,0.0,0.0,0.0,0.0
"2,5-dimethyl-1-hexanol",0,0.0,0.0,0.0,0.0,0.0
"3,5-dimethyl-1-hexanol",0,0.0,0.0,0.0,0.0,0.0
3-ethyl-2-hexanol,0,0.0,0.0,0.0,0.0,0.0
"2,3-dimethyl-2-hexanol",0,0.0,0.0,0.0,0.0,0.0
"2,4-dimethyl-2-hexanol",0,0.0,0.0,0.0,0.0,0.0
"2,5-dimethyl-2-hexanol",0,0.0,0.0,0.0,0.0,0.0
"3,4-dimethyl-2-hexanol",0,0.0,0.0,0.0,0.0,0.0
"3,5-dimethyl-2-hexanol",0,0.0,0.0,0.0,0.0,0.0
"5,5-dimethyl-2-hexanol",0,0.0,0.0,0.0,0.0,0.0
3-ethyl-3-hexanol,0,0.0,0.0,0.0,0.0,0.0
4-ethyl-3-hexanol,0,0.0,0.0,0.0,0.0,0.0
"2,2-dimethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"2,3-dimethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"2,4-dimethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"2,5-dimethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"3,4-dimethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"3,5-dimethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"4,4-dimethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"5,5-dimethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
2-propyl-1-pentanol,0,0.0,0.0,0.0,0.0,0.0
2-ethyl-2-methyl-1-pentanol,0,0.0,0.0,0.0,0.0,0.0
2-ethyl-4-methyl-1-pentanol,0,0.0,0.0,0.0,0.0,0.0
"2,2,3-trimethyl-1-pentanol",0,0.0,0.0,0.0,0.0,0.0
"2,2,4-trimethyl-1-pentanol",0,0.0,0.0,0.0,0.0,0.0
"2,3,4-trimethyl-1-pentanol",0,0.0,0.0,0.0,0.0,0.0
"2,4,4-trimethyl-1-pentanol",0,0.0,0.0,0.0,0.0,0.0
3-ethyl-2-methyl-2-pentanol,0,0.0,0.0,0.0,0.0,0.0
3-ethyl-4-methyl-2-pentanol,0,0.0,0.0,0.0,0.0,0.0
"2,3,3-trimethyl-2-pentanol",0,0.0,0.0,0.0,0.0,0.0
"2,3,4-trimethyl-2-pentanol",0,0.0,0.0,0.0,0.0,0.0
"2,4,4-trimethyl-2-pentanol",0,0.0,0.0,0.0,0.0,0.0
"3,3,4-trimethyl-2-pentanol",0,0.0,0.0,0.0,0.0,0.0
"3,4,4-trimethyl-2-pentanol",0,0.0,0.0,0.0,0.0,0.0
3-ethyl-2-methyl-3-pentanol,0,0.0,0.0,0.0,0.0,0.0
"2,2,3-trimethyl-3-pentanol",0,0.0,0.0,0.0,0.0,0.0
"2,2,4-trimethyl-3-pentanol",0,0.0,0.0,0.0,0.0,0.0
"2,3,4-trimethyl-3-pentanol",0,0.0,0.0,0.0,0.0,0.0
3-methyl-2-(1-methylethyl)-1-butanol,0,0.0,0.0,0.0,0.0,0.0
1-nonanol,4,0.5276327420823718,2.2072749131897207,1.4847237169116356,1.601993606187225,1.679642171107349
2-nonanol,0,0.0,0.0,0.0,0.0,0.0
3-nonanol,0,0.0,0.0,0.0,0.0,0.0
4-nonanol,0,0.0,0.0,0.0,0.0,0.0
5-nonanol,0,0.0,0.0,0.0,0.0,0.0
6-methyl-1-octanol,0,0.0,0.0,0.0,0.0,0.0
7-methyl-1-octanol,0,0.0,0.0,0.0,0.0,0.0
2-methyl-2-octanol,0,0.0,0.0,0.0,0.0,0.0
2-methyl-3-octanol,0,0.0,0.0,0.0,0.0,0.0
3-methyl-3-octanol,0,0.0,0.0,0.0,0.0,0.0
2-methyl-4-octanol,0,0.0,0.0,0.0,0.0,0.0
3-methyl-4-octanol,0,0.0,0.0,0.0,0.0,0.0
4-methyl-4-octanol,0,0.0,0.0,0.0,0.0,0.0
3-ethyl-1-heptanol,0,0.0,0.0,0.0,0.0,0.0
"2,2-dimethyl-1-heptanol",0,0.0,0.0,0.0,0.0,0.0
"2,6-dimethyl-2-heptanol",0,0.0,0.0,0.0,0.0,0.0
"4,6-dimethyl-2-heptanol",0,0.0,0.0,0.0,0.0,0.0
"5,6-dimethyl-2-heptanol",0,0.0,0.0,0.0,0.0,0.0
3-ethyl-3-heptanol,0,0.0,0.0,0.0,0.0,0.0
"2,3-dimethyl-3-heptanol",0,0.0,0.0,0.0,0.0,0.0
"2,6-dimethyl-3-heptanol",0,0.0,0.0,0.0,0.0,0.0
4-ethyl-4-heptanol,0,0.0,0.0,0.0,0.0,0.0
"2,2-dimethyl-4-heptanol",0,0.0,0.0,0.0,0.0,0.0
"2,4-dimethyl-4-heptanol",0,0.0,0.0,0.0,0.0,0.0
"2,5-dimethyl-4-heptanol",0,0.0,0.0,0.0,0.0,0.0
"2,6-dimethyl-4-heptanol",0,0.0,0.0,0.0,0.0,0.0
"3,3-dimethyl-4-heptanol",0,0.0,0.0,0.0,0.0,0.0
2-ethyl-4-methyl-1-hexanol,0,0.0,0.0,0.0,0.0,0.0
3-ethyl-2-methyl-1-hexanol,0,0.0,0.0,0.0,0.0,0.0
"3,4,4-trimethyl-1-hexanol",0,0.0,0.0,0.0,0.0,0.0
"3,5,5-trimethyl-1-hexanol",0,0.0,0.0,0.0,0.0,0.0
"4,5,5-trimethyl-1-hexanol",0,0.0,0.0,0.0,0.0,0.0
3-ethyl-2-methyl-2-hexanol,0,0.0,0.0,0.0,0.0,0.0
3-ethyl-2-methyl-3-hexanol,0,0.0,0.0,0.0,0.0,0.0
3-ethyl-5-methyl-3-hexanol,0,0.0,0.0,0.0,0.0,0.0
"2,2,3-trimethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"2,2,4-trimethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"2,2,5-trimethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"2,4,4-trimethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"3,4,4-trimethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
4-methyl-2-propyl-1-pentanol,0,0.0,0.0,0.0,0.0,0.0
4-methyl-2-(1-methylethyl)-1-pentanol,0,0.0,0.0,0.0,0.0,0.0
"2-ethyl-2,4-dimethyl-1-pentanol",0,0.0,0.0,0.0,0.0,0.0
"3,3,4,4-tetramethyl-2-pentanol",0,0.0,0.0,0.0,0.0,0.0
"3-ethyl-2,2-dimethyl-3-pentanol",0,0.0,0.0,0.0,0.0,0.0
"3-ethyl-2,4-dimethyl-3-pentanol",0,0.0,0.0,0.0,0.0,0.0
"2,2,3,4-tetramethyl-3-pentanol",0,0.0,0.0,0.0,0.0,0.0
"2,2,4,4-tetramethylpentan-3-ol",0,0.0,0.0,0.0,0.0,0.0
1-decanol,5,0.9942522733438668,2.7333680090865,1.8273112818901538,1.6607312068216509,1.7391157357426332
2-decanol,0,0.0,0.0,0.0,0.0,0.0
4-decanol,0,0.0,0.0,0.0,0.0,0.0
5-decanol,0,0.0,0.0,0.0,0.0,0.0
2-methyl-1-nonanol,0,0.0,0.0,0.0,0.0,0.0
8-methyl-1-nonanol,0,0.0,0.0,0.0,0.0,0.0
2-methyl-3-nonanol,0,0.0,0.0,0.0,0.0,0.0
"2,2-dimethyl-1-octanol",0,0.0,0.0,0.0,0.0,0.0
"3,7-dimethyl-1-octanol",0,0.0,0.0,0.0,0.0,0.0
3-ethyl-3-octanol,0,0.0,0.0,0.0,0.0,0.0
"2,3-dimethyl-3-octanol",0,0.0,0.0,0.0,0.0,0.0
"2,7-dimethyl-3-octanol",0,0.0,0.0,0.0,0.0,0.0
"3,6-dimethyl-3-octanol",0,0.0,0.0,0.0,0.0,0.0
"3,7-dimethyl-3-octanol",0,0.0,0.0,0.0,0.0,0.0
"2,2-dimethyl-4-octanol",0,0.0,0.0,0.0,0.0,0.0
"4,7-dimethyl-4-octanol",0,0.0,0.0,0.0,0.0,0.0
2-propyl-1-heptanol,0,0.0,0.0,0.0,0.0,0.0
3-(1-methylethyl)-1-heptanol,0,0.0,0.0,0.0,0.0,0.0
"2,5,6-trimethyl-2-heptanol",0,0.0,0.0,0.0,0.0,0.0
3-ethyl-2-methyl-3-heptanol,0,0.0,0.0,0.0,0.0,0.0
"2,2,3-trimethyl-3-heptanol",0,0.0,0.0,0.0,0.0,0.0
"3,5,5-trimethyl-3-heptanol",0,0.0,0.0,0.0,0.0,0.0
4-propyl-4-heptanol,0,0.0,0.0,0.0,0.0,0.0
4-(1-methylethyl)-4-heptanol,0,0.0,0.0,0.0,0.0,0.0
"2,2,4-trimethyl-4-heptanol",0,0.0,0.0,0.0,0.0,0.0
"2,4,6-trimethyl-4-heptanol",0,0.0,0.0,0.0,0.0,0.0
2-butyl-1-hexanol,0,0.0,0.0,0.0,0.0,0.0
4-methyl-2-propyl-1-hexanol,0,0.0,0.0,0.0,0.0,0.0
4-methyl-2-(1-methylethyl)-1-hexanol,0,0.0,0.0,0.0,0.0,0.0
5-methyl-2-(1-methylethyl)-1-hexanol,0,0.0,0.0,0.0,0.0,0.0
"2,3,4,4-tetramethyl-2-hexanol",0,0.0,0.0,0.0,0.0,0.0
2-methyl-3-(1-methylethyl)-3-hexanol,0,0.0,0.0,0.0,0.0,0.0
"4-ethyl-2,2-dimethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"2,2,3,4-tetramethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"2,2,4,4-tetramethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"2,2,5,5-tetramethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"2,3,4,4-tetramethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"3,4,4,5-tetramethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
"3,4,5,5-tetramethyl-3-hexanol",0,0.0,0.0,0.0,0.0,0.0
4-methyl-2-(2-methylpropyl)-1-pentanol,0,0.0,0.0,0.0,0.0,0.0
"2,4-dimethyl-3-propyl-3-pentanol",0,0.0,0.0,0.0,0.0,0.0
"2,4-dimethyl-3-(1-methylethyl)-3-pentanol",0,0.0,0.0,0.0,0.0,0.0
"3-ethyl-2,2,4-trimethyl-3-pentanol",0,0.0,0.0,0.0,0.0,0.0
"2,2,3,4,4-pentamethyl-3-pentanol",0,0.0,0.0,0.0,0.0,0.0
1-undecanol,0,0.0,0.0,0.0,0.0,0.0
1-dodecanol,2,0.8209805520698301,2.2072749131897207,1.5141277326297753,1.5141277326297753,1.3862943611198906
"2,6,8-trimethyl-4-nonanol",0,0.0,0.0,0.0,0.0,0.0
1-tridecanol,0,0.0,0.0,0.0,0.0,0.0
1-tetradecanol,2,-8.268731832117737,1.5141277326297755,-3.3773020497439807,-3.3773020497439807,9.782859564747513
1-pentadecanol,1,-8.006367567650246,-8.006367567650246,-8.006367567650246,-8.006367567650246,0.0
1-hexadecanol,2,0.5276327420823718,1.0498221244986776,0.7887274332905247,0.7887274332905247,0.5221893824163059
1-heptadecanol,1,-2.4849066497880004,-2.4849066497880004,-2.4849066497880004,-2.4849066497880004,0.0
1-octadecanol,2,0.09431067947124121,0.9675840262617057,0.5309473528664734,0.5309473528664734,0.8732733467904645
1-nonadecanol,0,0.0,0.0,0.0,0.0,0.0
1-eicosanol,0,0.0,0.0,0.0,0.0,0.0
1-docosanol,0,0.0,0.0,0.0,0.0,0.0
1-tetracosanol,0,0.0,0.0,0.0,0.0,0.0
cyclopentanol,1,-1.4586150226995167,-1.4586150226995167,-1.4586150226995167,-1.4586150226995167,0.0
cyclohexanol,3,-1.410986973710262,-0.7884573603642702,-1.160126059845532,-1.2809338454620642,0.6225296133459919
cycloheptanol,1,-1.4350845252893227,-1.4350845252893227,-1.4350845252893227,-1.4350845252893227,0.0
2-methylcyclohexanol,1,-0.2623642644674911,-0.2623642644674911,-0.2623642644674911,-0.2623642644674911,0.0
3-methylcyclohexanol,1,-0.9932517730102834,-0.9932517730102834,-0.9932517730102834,-0.9932517730102834,0.0
cyclododecanol,1,-1.2237754316221157,-1.2237754316221157,-1.2237754316221157,-1.2237754316221157,0.0
perhydrobisphenol a,0,0.0,0.0,0.0,0.0,0.0
"3-(5,5,6-trimethyl-2-norbornyl)cyclohexanol",0,0.0,0.0,0.0,0.0,0.0
"4-(5,5,6-trimethylbicyclo[2.2.1]hept-2-yl)cyclohexan-1-ol",0,0.0,0.0,0.0,0.0,0.0
"4-((1R,2R,4R)-born-2-yl)cyclohexanol",0,0.0,0.0,0.0,0.0,0.0
2-propen-1-ol,4,-1.4586150226995167,-0.587786664902119,-0.8581740121803816,-0.6931471805599453,0.8708283577973978
2-propyn-1-ol,1,-1.3350010667323402,-1.3350010667323402,-1.3350010667323402,-1.3350010667323402,0.0
2-buten-1-ol,0,0.0,0.0,0.0,0.0,0.0
2-methyl-3-buten-2-ol,2,0.44628710262841936,0.7550225842780328,0.6006548434532261,0.6006548434532261,0.30873548164961345
2-methyl-3-butyn-2-ol,1,-0.916290731874155,-0.916290731874155,-0.916290731874155,-0.916290731874155,0.0
3-methyl-1-pentyn-3-ol,0,0.0,0.0,0.0,0.0,0.0
1-octen-3-ol,1,2.0402208285265546,2.0402208285265546,2.0402208285265546,2.0402208285265546,0.0
bicyclo[2.2.1]heptan-2-ol,0,0.0,0.0,0.0,0.0,0.0
"3,7-dimethyl-1,6-octadien-3-ol",2,0.7765287894989965,1.6094379124341003,1.1929833509665484,1.1929833509665484,0.8329091229351038
"($E$)-3,7-dimethyl-2,6-octadien-1-ol",0,0.0,0.0,0.0,0.0,0.0
"tricyclo[3.3.1.1(3,7)]decan-1-ol",0,0.0,0.0,0.0,0.0,0.0
plinol,0,0.0,0.0,0.0,0.0,0.0
"3,7,11-trimethyl-2,6,10-dodecatrien-1-ol",0,0.0,0.0,0.0,0.0,0.0
($Z$)-9-octadecen-1-ol,0,0.0,0.0,0.0,0.0,0.0
dihydroabietyl alcohol,0,0.0,0.0,0.0,0.0,0.0
ethylestrenol,0,0.0,0.0,0.0,0.0,0.0
hydroxybenzene,23,-4.394449154672439,-0.6418538861723948,-2.5933517048020227,-2.772588722239781,3.7525952685000443
(hydroxymethyl)-benzene,5,-3.6109179126442243,-2.890371757896165,-3.2909514310763077,-3.367295829986474,0.7205461547480594
1-hydroxy-2-methylbenzene,12,-2.4849066497880004,-0.9555114450274365,-1.9187769637635703,-2.019768162863553,1.529395204760564
1-hydroxy-3-methylbenzene,7,-2.639057329615259,-1.4586150226995167,-2.191504636477341,-2.3978952727983707,1.1804423069157421
1-hydroxy-4-methylbenzene,11,-3.2188758248682006,-1.0647107369924282,-2.3322451743531207,-2.5649493574615367,2.1541650878757723
"1-hydroxy-2,3-dimethylbenzene",3,-2.5649493574615367,-2.2300144001592104,-2.3658496168715977,-2.3025850929940455,0.33493495730232636
"1-hydroxy-2,4-dimethylbenzene",9,-2.833213344056216,6.2659013928097425,-0.596540475497115,-1.589235205116581,9.099114736865959
"1-hydroxy-2,5-dimethylbenzene",2,-2.174751721484161,-2.0149030205422647,-2.0948273710132126,-2.0948273710132126,0.1598487009418963
"1-hydroxy-2,6-dimethylbenzene",3,-1.0647107369924282,-0.2623642644674911,-0.7199947081316744,-0.8329091229351039,0.8023464725249372
"1-hydroxy-3,4-dimethylbenzene",2,-3.1780538303479458,-3.1780538303479458,-3.1780538303479458,-3.1780538303479458,0.0
"1-hydroxy-3,5-dimethylbenzene",2,-2.772588722239781,-2.772588722239781,-2.772588722239781,-2.772588722239781,0.0
4-methylbenzenemethanol,0,0.0,0.0,0.0,0.0,0.0
$\alpha$-methylbenzyl alcohol,0,0.0,0.0,0.0,0.0,0.0
"2,3,5-trimethylphenol",0,0.0,0.0,0.0,0.0,0.0
"2,4,6-trimethylphenol",0,0.0,0.0,0.0,0.0,0.0
"3,4,5-trimethylphenol",0,0.0,0.0,0.0,0.0,0.0
1-hydroxy-2-ethylbenzene,0,0.0,0.0,0.0,0.0,0.0
1-hydroxy-3-ethylbenzene,2,-2.772588722239781,-1.589235205116581,-2.180911963678181,-2.180911963678181,1.1833535171232001
1-hydroxy-4-ethylbenzene,1,-2.5649493574615367,-2.5649493574615367,-2.5649493574615367,-2.5649493574615367,0.0
1-hydroxy-4-propylbenzene,1,-2.151762203259462,-2.151762203259462,-2.151762203259462,-2.151762203259462,0.0
2-(1-methylethyl)-phenol,0,0.0,0.0,0.0,0.0,0.0
2-phenylisopropanol,0,0.0,0.0,0.0,0.0,0.0
3-methyl-5-ethylphenol,0,0.0,0.0,0.0,0.0,0.0
"2,3,6-trimethylphenol",0,0.0,0.0,0.0,0.0,0.0
"2-(1,1-dimethylethyl)phenol",0,0.0,0.0,0.0,0.0,0.0
2-(1-methylpropyl)phenol,0,0.0,0.0,0.0,0.0,0.0
4-(1-methylpropyl)-phenol,0,0.0,0.0,0.0,0.0,0.0
4-{\it tert}-butylphenol,3,-2.186051276738094,1.8971199848858813,-0.8212276711121246,-2.174751721484161,4.083171261623976
2-methyl-5-(1-methylethyl)-phenol,0,0.0,0.0,0.0,0.0,0.0
5-methyl-2-(1-methylethyl)-phenol,0,0.0,0.0,0.0,0.0,0.0
"2-(1,1-dimethylethyl)-4-methylphenol",0,0.0,0.0,0.0,0.0,0.0
"4-(1,1-dimethylpropyl)phenol",0,0.0,0.0,0.0,0.0,0.0
1-hydroxy-4-octylbenzene,0,0.0,0.0,0.0,0.0,0.0
1-hydroxy-4-nonylbenzene,0,0.0,0.0,0.0,0.0,0.0
"4-(1,1,3,3-tetramethylbutyl)-phenol",1,-0.8329091229351039,-0.8329091229351039,-0.8329091229351039,-0.8329091229351039,0.0
"2,6-bis(1,1-dimethylethyl)-4-methylphenol",0,0.0,0.0,0.0,0.0,0.0
"4-(3',5'-dimethyl-3'-heptyl)-phenol(+)",1,-1.0647107369924282,-1.0647107369924282,-1.0647107369924282,-1.0647107369924282,0.0
"4-(3',5'-dimethyl-3'-heptyl)-phenol(-)",1,-1.1939224684724346,-1.1939224684724346,-1.1939224684724346,-1.1939224684724346,0.0
2-phenylethanol,2,-3.6635616461296463,-3.6109179126442243,-3.6372397793869355,-3.6372397793869355,0.05264373348542195
3-phenyl-1-propanol,2,-5.19295685089021,-3.871201010907891,-4.532078930899051,-4.532078930899051,1.3217558399823193
4-phenyl-1-butanol,1,-1.9021075263969205,-1.9021075263969205,-1.9021075263969205,-1.9021075263969205,0.0
1-naphthalenol,1,-5.135798437050262,-5.135798437050262,-5.135798437050262,-5.135798437050262,0.0
2-naphthalenol,1,-5.886104031450156,-5.886104031450156,-5.886104031450156,-5.886104031450156,0.0
$o$-hydroxybiphenyl,0,0.0,0.0,0.0,0.0,0.0
$p$-hydroxybiphenyl,0,0.0,0.0,0.0,0.0,0.0
"2,4,6-tris(1,1-dimethylethyl)phenol",0,0.0,0.0,0.0,0.0,0.0
dehydroabietol,0,0.0,0.0,0.0,0.0,0.0
"2,2'-methylenebis(6-(1,1-dimethylethyl)-4-methylphenol)",0,0.0,0.0,0.0,0.0,0.0
"2,4-dinonylphenol",0,0.0,0.0,0.0,0.0,0.0
"1,2-ethanediol",2,-8.294049640102028,-5.075173815233827,-6.684611727667927,-6.684611727667927,3.218875824868201
"1,2-propanediol",0,0.0,0.0,0.0,0.0,0.0
"1,3-propanediol",1,-9.116029692504942,-9.116029692504942,-9.116029692504942,-9.116029692504942,0.0
"1,2,3-propanetriol",1,-6.363028103540465,-6.363028103540465,-6.363028103540465,-6.363028103540465,0.0
"1,2-butanediol",1,-5.8289456176102075,-5.8289456176102075,-5.8289456176102075,-5.8289456176102075,0.0
"1,3-butanediol",0,0.0,0.0,0.0,0.0,0.0
"1,4-butanediol",1,-6.802394763324311,-6.802394763324311,-6.802394763324311,-6.802394763324311,0.0
"2,3-butanediol",0,0.0,0.0,0.0,0.0,0.0
"2-methylpropane-1,3-diol",0,0.0,0.0,0.0,0.0,0.0
"1,2,3-butanetriol",0,0.0,0.0,0.0,0.0,0.0
"1,2,4-butanetriol",0,0.0,0.0,0.0,0.0,0.0
"1,2,3,4-butanetetrol",0,0.0,0.0,0.0,0.0,0.0
"2($R$),3($S$)-1,2,3,4-butanetetrol",0,0.0,0.0,0.0,0.0,0.0
