,Experimental,Predicted
302,-3.332204510175204,[-2.33009219]
303,-3.610917912644224,[-2.65570624]
304,-1.4350845252893227,[-1.96784878]
305,-2.0668627594729756,[-1.96784878]
306,-2.302585092994045,[-1.96784878]
307,-2.2300144001592104,[-2.41962229]
308,-1.88706964903238,[-2.41962229]
309,-2.0149030205422647,[-2.41962229]
310,-0.8329091229351039,[-2.41962229]
311,-3.1780538303479458,[-2.41962229]
312,-2.772588722239781,[-2.41962229]
313,-1.589235205116581,[-2.56494936]
314,-2.5649493574615367,[-2.56494936]
315,-2.151762203259462,[-2.1517622]
316,-2.186051276738094,[-1.84799872]
317,-0.8329091229351039,[-0.83290912]
318,-3.610917912644224,[-2.59276631]
319,-5.1929568508902095,[-2.23439963]
320,-1.9021075263969205,[-2.08845881]
321,-5.135798437050261,[-5.32337484]
322,-5.886104031450156,[-5.32337484]
323,-8.294049640102028,[-5.34040257]
324,-9.116029692504943,[-9.11602969]
325,-6.363028103540465,[-6.3630281]
326,-5.828945617610208,[-5.82894562]
327,-6.802394763324312,[-5.82894562]
328,-5.828945617610208,[-3.75131699]
329,-7.600902459542082,[-7.60090246]
330,-11.066638362341811,[-11.06663836]
331,-1.0647107369924282,[-1.06471074]
332,-1.1939224684724346,[-1.60090618]
333,-9.740968623038354,[-9.74096862]
334,-11.502875129116726,[-11.50287513]
335,6.917805614835639,[6.91780561]
336,-3.4657359027997265,[1.08981317]
337,2.0402208285265546,[2.04022083]
338,2.312635428847547,[2.14629932]
339,2.3538783873815965,[2.35387839]
340,5.132802928070463,[5.13280293]
341,2.6882475738060303,[3.27574021]
342,3.772261063052988,[3.27574021]
343,3.863232841258714,[3.27574021]
344,3.4420193761824107,[3.11295397]
345,3.4112477175156566,[3.41124772]
346,3.863232841258714,[3.86323284]
347,4.605170185988092,[3.48163336]
348,5.449140256282621,[4.85305509]
349,2.631089159966081,[2.63108916]
350,3.036554268074246,[1.98585923]
351,0.6931471805599453,[1.98585923]
352,1.9661128563728327,[0.56868994]
353,0.0,[0.]
354,2.4304184645039304,[2.43041846]
355,2.0402208285265546,[2.04022083]
356,2.8473122684357177,[2.84731227]
357,0.9675840262617056,[0.96758403]
358,0.6161861394238168,[-0.09531018]
359,-8.268731832117737,[-8.61516403]
360,-9.852194258148575,[-8.61516403]
361,-8.318742252692399,[-8.31874225]
362,-5.703782474656202,[-5.70378247]
363,1.3093333199837622,[2.34280877]
364,-4.343805421853683,[-2.7080502]
365,1.7147984280919264,[1.71479843]
366,1.83258146374831,[2.68824757]
367,1.83258146374831,[1.83258146]
368,2.2072749131897207,[2.20727491]
369,0.19845093872383826,[0.19845094]
370,1.8971199848858813,[2.7488722]
371,1.7719568419318752,[2.7488722]
372,2.525728644308256,[2.7488722]
373,2.3434070875143007,[2.7488722]
374,3.2441936328524905,[2.7488722]
375,2.7488721956224653,[2.7488722]
376,2.7488721956224653,[2.7488722]
377,0.19845093872383826,[0.19845094]
378,2.8302178350764176,[3.10109279]
379,3.729701448634192,[3.57963975]
380,3.772261063052988,[3.57963975]
381,3.4420193761824107,[3.41124772]
382,3.4112477175156566,[3.41124772]
383,3.611918412977808,[3.41124772]
384,3.1941832122778293,[3.10109279]
385,3.2968373663379125,[3.10109279]
386,3.2968373663379125,[3.24915768]
