,Experimental,Predicted
343,3.863232841258714,[3.54643745]
344,3.4420193761824107,[3.2183659]
345,3.4112477175156566,[3.28837923]
346,3.863232841258714,[3.66494034]
347,4.605170185988092,[3.82684413]
348,5.449140256282621,[4.29925821]
349,2.631089159966081,[2.63108916]
350,3.036554268074246,[2.66157938]
351,0.6931471805599453,[2.83728758]
352,1.9661128563728327,[1.72226878]
353,0.0,[0.26671154]
354,2.4304184645039304,[2.43041846]
355,2.0402208285265546,[2.04022083]
356,2.8473122684357177,[2.84731227]
357,0.9675840262617056,[1.40745219]
358,0.6161861394238168,[0.75078517]
359,-8.268731832117737,[-9.11602969]
360,-9.852194258148575,[-9.85219426]
361,-8.318742252692399,[-8.31874225]
362,-5.703782474656202,[-5.70378247]
363,1.3093333199837622,[2.16009459]
364,-4.343805421853683,[-2.91238045]
365,1.7147984280919264,[1.9749054]
366,1.83258146374831,[2.48459991]
367,1.83258146374831,[2.34590435]
368,2.2072749131897207,[2.20727491]
369,0.19845093872383826,[0.19845094]
370,1.8971199848858813,[1.89711998]
371,1.7719568419318752,[1.89711998]
372,2.525728644308256,[2.79040007]
373,2.3434070875143007,[2.94700077]
374,3.2441936328524905,[3.24419363]
375,2.7488721956224653,[2.7488722]
376,2.7488721956224653,[2.7488722]
377,0.19845093872383826,[0.91321296]
378,2.8302178350764176,[3.07134153]
379,3.729701448634192,[3.24375045]
380,3.772261063052988,[3.23746342]
381,3.4420193761824107,[3.2594636]
382,3.4112477175156566,[3.41124772]
383,3.611918412977808,[3.3778369]
384,3.1941832122778293,[3.22840126]
385,3.2968373663379125,[3.22840126]
386,3.2968373663379125,[3.24915768]
387,3.381394754365976,[3.30908259]
388,3.1010927892118167,[3.10109279]
389,2.900422093749666,[2.90042209]
390,2.900422093749666,[2.90042209]
391,3.575550768806933,[3.39431988]
392,2.9565115604007097,[2.95651156]
393,3.1941832122778293,[3.46083041]
394,3.381394754365976,[3.02374586]
395,2.385966701933097,[2.7488722]
396,4.268697949366879,[4.26869795]
397,4.135166556742356,[4.13516656]
398,6.165817934252759,[5.6114178]
399,7.308232845579263,[7.30823285]
400,8.468403027246806,[8.46840303]
401,9.826526511399999,[9.4739607]
402,10.982297213908057,[10.98229721]
403,12.454534004828673,[11.09451471]
404,2.8647040111475865,[2.6778325]
405,1.3470736479666092,[1.93810091]
406,-0.0953101798043249,[0.01280277]
407,-0.0953101798043249,[0.57156756]
408,0.7133498878774646,[0.71334989]
409,-0.5306282510621704,[0.39939443]
410,0.3147107448397002,[0.31471074]
411,-0.5306282510621704,[-2.13397778]
412,-4.477336814478207,[-3.86645771]
413,-3.688879454113936,[-3.68887945]
414,-2.7080502011022096,[-2.7080502]
415,-2.272125885509337,[-2.27212589]
416,-2.26176309847379,[-2.2617631]
417,-3.1354942159291497,[-3.13549422]
418,-2.3978952727983707,[-2.44781997]
419,-1.2527629684953678,[-1.31412205]
420,-2.5649493574615367,[-2.56494936]
421,-2.5649493574615367,[-2.56494936]
422,-2.3978952727983707,[-2.16388264]
423,-1.9315214116032136,[-2.01043161]
424,-1.8718021769015916,[-1.87180218]
425,-3.1780538303479458,[-3.17805383]
