,Experimental,Predicted
224,3.863232841258714,[3.46004547]
225,3.3524072174927237,[3.46004547]
226,3.816712825623821,[3.85239905]
227,4.017383521085971,[3.8987574]
228,3.6496587409606547,[4.06529528]
229,4.422848629194137,[4.20950846]
230,4.268697949366879,[4.34104657]
231,3.912023005428147,[4.30010132]
232,3.575550768806933,[4.30010132]
233,4.509860006183767,[4.4857438]
234,4.803621124711929,[4.4857438]
235,3.688879454113936,[2.13119911]
236,2.631089159966081,[3.70115804]
237,2.5010360317178844,[1.30511283]
238,1.469675970058942,[1.59759152]
239,1.6094379124341005,[1.9346438]
240,2.120263536200091,[2.39327868]
241,2.2072749131897207,[2.11422843]
242,0.9942522733438668,[0.46779018]
243,1.6094379124341005,[1.48560049]
244,0.28768207245178085,[-0.43697312]
245,-0.8329091229351039,[-1.53729415]
246,-5.521460917862246,[-4.27280704]
247,-4.605170185988091,[-2.99697838]
248,0.3710636813908319,[-0.43697312]
249,-0.3364722366212129,[-1.43800677]
250,-2.7080502011022096,[-3.16608235]
251,-2.8332133440562166,[-3.02609528]
252,-2.9957322735539913,[-3.02609528]
253,-5.799092654460527,[-4.12627833]
254,-4.941642422609305,[-4.03440696]
255,-3.3672958299864737,[-2.45803139]
256,-3.4011973816621555,[-2.45803139]
257,5.2785147392518565,[5.44155433]
258,11.543384672454936,[9.09032736]
259,8.016417903503749,[6.06602311]
260,-0.6931471805599453,[-1.18559008]
261,-0.6418538861723948,[0.01421501]
262,-0.3364722366212129,[-0.29097786]
263,-0.2623642644674911,[0.08793939]
264,-0.1823215567939546,[0.08251597]
265,-0.0953101798043249,[0.07956134]
266,0.0,[0.03380705]
267,0.3710636813908319,[0.37106368]
268,0.0,[0.41749474]
269,0.4004775665971253,[0.46448125]
270,0.4780358009429996,[0.31027683]
271,0.3566749439387322,[0.34686496]
272,0.3566749439387322,[0.48682416]
273,0.342490308946776,[0.41026305]
274,0.5621189181535412,[0.61138447]
275,0.9416085398584448,[0.62175696]
276,1.1711829815029449,[0.77304059]
277,1.5141277326297755,[0.89685834]
278,1.2378743560016174,[0.94173003]
279,0.9675840262617056,[0.83360288]
280,0.3710636813908319,[0.69954661]
281,1.5606477482646683,[0.83194459]
282,2.2072749131897207,[1.34284968]
283,2.577021938695806,[1.70900546]
284,0.8209805520698301,[1.42159274]
285,1.5141277326297755,[1.04606601]
286,-8.006367567650246,[1.14268325]
287,1.0498221244986776,[1.04606601]
288,-2.4849066497880004,[-0.35971882]
289,0.9675840262617056,[0.67698933]
290,-1.4586150226995167,[-0.81512021]
291,-0.7884573603642702,[-0.58444721]
292,-1.4350845252893227,[-0.60337386]
293,-0.2623642644674911,[-0.44559874]
294,-0.9932517730102834,[-0.52575712]
295,-1.2237754316221157,[-0.01721591]
296,-1.4586150226995167,[-1.07002796]
297,-1.3350010667323402,[-1.08822082]
298,0.44628710262841936,[0.31675206]
299,-0.916290731874155,[-0.44336654]
300,2.0402208285265546,[0.78303005]
301,1.6094379124341005,[1.04990283]
302,-3.332204510175204,[-2.14194015]
303,-3.610917912644224,[-3.23281131]
304,-1.4350845252893227,[-1.95558487]
305,-2.0668627594729756,[-2.30258509]
306,-2.302585092994045,[-2.30258509]
307,-2.2300144001592104,[-2.41062139]
308,-1.88706964903238,[-2.41877647]
309,-2.0149030205422647,[-2.41877647]
310,-0.8329091229351039,[-2.41062139]
311,-3.1780538303479458,[-2.41877647]
312,-2.772588722239781,[-2.41877647]
313,-1.589235205116581,[-2.57540397]
314,-2.5649493574615367,[-2.60053608]
315,-2.151762203259462,[-2.17157893]
316,-2.186051276738094,[-1.71258095]
317,-0.8329091229351039,[-0.82782892]
318,-3.610917912644224,[-3.26366214]
319,-5.1929568508902095,[-3.82930473]
320,-1.9021075263969205,[-3.02984055]
321,-5.135798437050261,[-4.41875742]
322,-5.886104031450156,[-4.50239068]
323,-8.294049640102028,[-6.76130202]
324,-9.116029692504943,[-7.41764208]
325,-6.363028103540465,[-6.3630281]
326,-5.828945617610208,[-5.28456716]
327,-6.802394763324312,[-5.80556698]
328,-5.828945617610208,[-6.23452232]
329,-7.600902459542082,[-7.5468199]
330,-11.066638362341811,[-8.88654538]
331,-1.0647107369924282,[-0.63279591]
332,-1.1939224684724346,[-0.31031568]
333,-9.740968623038354,[-8.5417466]
334,-11.502875129116726,[-11.27212309]
335,6.917805614835639,[4.92712063]
336,-3.4657359027997265,[1.77195684]
337,2.0402208285265546,[2.24470301]
338,2.312635428847547,[1.82573215]
339,2.3538783873815965,[2.44004685]
340,5.132802928070463,[3.47960721]
341,2.6882475738060303,[2.57645584]
342,3.772261063052988,[2.5823021]
343,3.863232841258714,[2.65781344]
344,3.4420193761824107,[2.79766155]
345,3.4112477175156566,[3.37445213]
346,3.863232841258714,[3.36711819]
347,4.605170185988092,[3.62058439]
348,5.449140256282621,[4.59568935]
349,2.631089159966081,[2.37894615]
350,3.036554268074246,[2.76518961]
351,0.6931471805599453,[2.75916093]
352,1.9661128563728327,[2.21842621]
353,0.0,[0.9737335]
354,2.4304184645039304,[2.44186092]
355,2.0402208285265546,[2.36038779]
356,2.8473122684357177,[2.81951935]
357,0.9675840262617056,[0.79504275]
358,0.6161861394238168,[0.33322632]
359,-8.268731832117737,[-7.81317601]
360,-9.852194258148575,[-7.95999373]
361,-8.318742252692399,[-6.49149947]
362,-5.703782474656202,[-4.08046504]
363,1.3093333199837622,[1.93754583]
364,-4.343805421853683,[-2.60488484]
365,1.7147984280919264,[2.40409336]
366,1.83258146374831,[2.57645584]
367,1.83258146374831,[2.43154774]
368,2.2072749131897207,[2.5823021]
369,0.19845093872383826,[1.02413575]
370,1.8971199848858813,[2.56063113]
371,1.7719568419318752,[2.56063113]
372,2.525728644308256,[2.58434074]
373,2.3434070875143007,[2.85976962]
374,3.2441936328524905,[2.93049006]
375,2.7488721956224653,[2.85976962]
376,2.7488721956224653,[2.72407386]
377,0.19845093872383826,[1.18532134]
378,2.8302178350764176,[3.37445213]
379,3.729701448634192,[3.36306617]
380,3.772261063052988,[3.36306617]
381,3.4420193761824107,[3.29850172]
382,3.4112477175156566,[3.29850172]
383,3.611918412977808,[3.31965327]
384,3.1941832122778293,[3.29850172]
385,3.2968373663379125,[3.29708173]
386,3.2968373663379125,[3.29850172]
387,3.381394754365976,[3.23866668]
388,3.1010927892118167,[3.06095865]
389,2.900422093749666,[3.15885979]
390,2.900422093749666,[3.05515385]
391,3.575550768806933,[3.15885979]
392,2.9565115604007097,[3.37445213]
393,3.1941832122778293,[3.47673206]
394,3.381394754365976,[3.47673206]
395,2.385966701933097,[3.13238263]
396,4.268697949366879,[4.34381769]
397,4.135166556742356,[4.52935867]
398,6.165817934252759,[5.80553968]
399,7.308232845579263,[7.26039688]
400,8.468403027246806,[7.4274952]
401,9.826526511399999,[8.9943544]
402,10.982297213908057,[9.25016897]
403,12.454534004828673,[9.44071782]
404,2.8647040111475865,[2.6593724]
405,1.3470736479666092,[2.60209081]
406,-0.0953101798043249,[0.54172561]
407,-0.0953101798043249,[0.21101048]
408,0.7133498878774646,[0.81837053]
409,-0.5306282510621704,[0.85861068]
410,0.3147107448397002,[-1.38793655]
411,-0.5306282510621704,[-3.27989131]
412,-4.477336814478207,[-3.93184003]
413,-3.688879454113936,[-3.759189]
414,-2.7080502011022096,[-3.06337371]
415,-2.272125885509337,[-2.33024913]
416,-2.26176309847379,[-2.2858704]
417,-3.1354942159291497,[-2.69315885]
418,-2.3978952727983707,[-2.44449471]
419,-1.2527629684953678,[-1.6082202]
420,-2.5649493574615367,[-2.62200384]
421,-2.5649493574615367,[-2.56494936]
422,-2.3978952727983707,[-2.54406808]
423,-1.9315214116032136,[-2.72385694]
424,-1.8718021769015916,[-2.56489049]
425,-3.1780538303479458,[-3.84198337]
426,-3.218875824868201,[-3.37925813]
427,-5.66988092298052,[-7.04198644]
428,-11.141861783579397,[-9.61264961]
429,-16.759949537130716,[-14.09705353]
430,-12.100712129872349,[-11.90199832]
431,-3.3672958299864737,[-3.5111584]
432,-2.1162555148025524,[-2.14464209]
433,3.1941832122778293,[1.58652606]
434,3.381394754365976,[2.67240882]
435,3.6496587409606547,[3.08250154]
436,4.422848629194137,[3.24059212]
437,4.0745419349259215,[3.40372109]
438,4.268697949366879,[3.54045945]
439,4.199705077879926,[3.872969]
440,2.513306124309698,[2.51330612]
441,2.8302178350764176,[3.0817978]
442,3.1010927892118167,[3.3365466]
443,3.540459448995663,[3.42503404]
444,3.729701448634192,[3.66998366]
445,3.816712825623821,[3.81827898]
446,3.381394754365976,[3.68902541]
447,3.729701448634192,[3.86377267]
448,4.199705077879926,[3.71326159]
449,-0.4054651081081645,[-1.35305041]
450,-0.5877866649021191,[-1.29714185]
451,2.8647040111475865,[2.86470401]
452,3.1941832122778293,[3.29229481]
453,3.688879454113936,[3.66998366]
454,4.0745419349259215,[3.85544135]
455,4.268697949366879,[3.84410026]
456,3.2968373663379125,[3.21726829]
457,3.540459448995663,[3.66998366]
458,3.963316299815697,[3.76980891]
459,4.605170185988092,[3.7730078]
460,3.473768074496991,[3.45165082]
461,3.611918412977808,[3.76980891]
462,4.721704002244043,[3.81102513]
463,3.963316299815697,[3.41143903]
464,4.268697949366879,[3.84410026]
465,3.912023005428147,[4.12590305]
466,4.615220521841593,[3.6418323]
467,4.509860006183767,[3.90760826]
468,4.509860006183767,[2.80864738]
469,4.268697949366879,[2.58351107]
470,5.521460917862246,[1.83121853]
471,4.135166556742356,[2.2901522]
472,3.1465551632885753,[1.64234978]
473,3.4112477175156566,[2.43994672]
474,3.473768074496991,[2.43994672]
475,4.0745419349259215,[2.06791854]
476,1.1711829815029449,[0.34805859]
477,1.6607312068216509,[0.75051225]
478,-3.3672958299864737,[-3.5415555]
479,-2.4849066497880004,[-3.23805489]
480,-2.2300144001592104,[-3.0077667]
481,-4.605170185988091,[-4.17149318]
482,-3.5263605246161616,[-3.24783729]
483,-3.5263605246161616,[-3.22799152]
484,-3.6375861597263857,[-3.43941301]
485,-3.4011973816621555,[-3.4366557]
486,-3.1354942159291497,[-2.88439939]
487,-3.1354942159291497,[-2.83839408]
488,4.62537289330561,[4.21440746]
489,5.298317366548036,[4.79490457]
490,4.3428059215206005,[4.79490457]
491,7.523941418405953,[5.48266741]
492,4.0745419349259215,[4.91921924]
493,4.866534950122499,[4.83596789]
494,5.051457288616512,[4.95753613]
495,5.067205645584651,[4.97681854]
496,4.7559930757226745,[5.0609063]
497,5.809142990314027,[4.95753613]
498,5.546778725846536,[4.9027958]
499,6.1192979186178675,[4.80651741]
500,2.8647040111475865,[1.67945937]
501,2.120263536200091,[1.18990956]
502,-1.2527629684953678,[-1.61939896]
503,-1.5686159179138452,[-1.58957385]
504,-1.5686159179138452,[-1.56861592]
505,-7.244227515603349,[-2.58423955]
506,3.540459448995663,[3.13191575]
507,4.0745419349259215,[3.36030967]
508,2.8473122684357177,[3.61763751]
509,2.9565115604007097,[3.03808651]
510,6.319968614080018,[5.25343329]
511,2.396895772465287,[0.75051225]
512,1.5141277326297755,[2.37173293]
513,1.469675970058942,[2.37173293]
514,2.538307426515116,[2.88039877]
515,-0.8329091229351039,[-0.00165639]
516,-1.029619417181158,[-0.00165639]
517,-4.941642422609305,[-3.82878399]
518,2.8302178350764176,[3.51169166]
519,0.7985076962177716,[0.20281322]
520,1.0216512475319812,[0.19253794]
521,-1.4816045409242156,[-0.43549122]
522,3.2441936328524905,[3.51169166]
523,3.772261063052988,[3.08579221]
524,-0.1823215567939546,[0.84339363]
525,-4.700480365792417,[-4.99078056]
526,-5.634789603169249,[-8.4698354]
527,-6.016157159698353,[-2.83797751]
528,-5.768320995793773,[-2.78080009]
529,-8.039157390473237,[-6.02768342]
530,-1.4816045409242156,[-1.62741327]
531,-2.186051276738094,[-1.70050814]
532,0.5621189181535412,[-0.65464638]
533,-5.135798437050261,[-4.20891891]
534,-2.0412203288596382,[-3.25795811]
535,-2.0412203288596382,[-2.45383074]
536,-3.610917912644224,[-4.23214444]
537,-5.010635294096256,[-3.41892193]
538,3.381394754365976,[2.87821713]
539,-23.858760052875557,[-7.08501327]
540,-0.4054651081081645,[-1.56422304]
541,1.0498221244986776,[0.13026268]
542,1.0498221244986776,[1.02311585]
543,0.6931471805599453,[0.9634381]
544,1.5141277326297755,[0.83142523]
545,0.5798184952529422,[0.98336635]
546,0.9162907318741552,[0.9634381]
547,0.3285040669720359,[0.93758456]
548,1.2729656758128876,[1.27296568]
549,0.9162907318741552,[1.11987747]
550,1.1394342831883646,[1.19938899]
551,1.4271163556401458,[1.46283716]
552,1.6607312068216509,[1.68696919]
553,2.407945608651872,[1.78117408]
554,1.203972804325936,[1.80732376]
555,0.9416085398584448,[2.09158914]
556,1.6607312068216509,[1.59983009]
557,2.385966701933097,[2.77246195]
558,3.6496587409606547,[2.57092184]
559,0.0,[1.95942395]
560,2.577021938695806,[2.81763827]
561,2.718100536955712,[3.56118649]
562,0.9162907318741552,[2.17571106]
563,-1.3862943611198906,[2.39435321]
564,-8.66561319653451,[-1.13000206]
565,0.6161861394238168,[0.31420684]
566,-0.8754687373538999,[0.31451631]
567,0.8675005677047231,[1.8483935]
568,1.8971199848858813,[1.96497208]
569,-1.648658625587382,[-1.94102611]
570,-1.6094379124341005,[-1.96628486]
571,-1.7749523509116738,[-2.08842085]
572,-2.5649493574615367,[-2.12336689]
573,-1.6677068205580758,[-1.4152926]
574,-0.9932517730102834,[-1.8735966]
575,-1.3609765531356006,[-0.83463243]
576,-0.0953101798043249,[-0.07307114]
577,0.0,[0.33932292]
578,1.9661128563728327,[1.70590472]
579,-5.0751738152338275,[-4.42670333]
580,-4.787491742782046,[-4.45107404]
581,-1.2527629684953678,[-1.36898936]
582,-3.218875824868201,[-4.00489173]
583,0.0,[-7.02388979]
584,-0.4700036292457356,[0.18796828]
585,-1.029619417181158,[2.1646939]
587,0.5978370007556204,[1.50345606]
588,-0.0953101798043249,[0.2391228]
589,-1.4350845252893227,[0.2391228]
590,0.010050335853501286,[0.2051174]
591,0.8675005677047231,[0.18085079]
592,-0.5306282510621704,[0.17626429]
593,0.5108256237659906,[-0.10904263]
594,0.05129329438755048,[-0.19044722]
595,-0.1823215567939546,[0.01683886]
596,-0.3364722366212129,[-0.21341449]
597,0.010050335853501286,[0.01683886]
598,-0.0953101798043249,[-0.19044722]
599,0.4155154439616658,[0.133762]
600,-0.9932517730102834,[-0.21341449]
601,-0.3364722366212129,[-0.23968368]
602,-0.0953101798043249,[0.12505861]
603,0.28768207245178085,[0.40574543]
604,7.1308988302963465,[-0.73503538]
605,-3.58351893845611,[-3.61115581]
606,-2.3978952727983707,[-2.98720503]
607,-2.7080502011022096,[-1.14028405]
608,-1.5040773967762742,[-1.04242024]
609,-1.3862943611198906,[-1.4436744]
610,-1.9600947840472696,[-1.66120946]
611,0.020202707317519254,[-1.14927268]
612,-0.6931471805599453,[-0.8769864]
613,0.21072103131565253,[-0.81890944]
614,-1.8562979903656265,[-1.8311525]
615,-4.532599493153255,[-3.59913025]
616,1.7719568419318752,[0.76073431]
617,0.6539264674066639,[0.73713673]
618,0.8439700702945291,[1.89180883]
619,1.3093333199837622,[1.57528572]
620,2.3644604967121334,[1.47151936]
621,1.9661128563728327,[1.9070027]
622,6.319968614080018,[-1.13000206]
623,2.120263536200091,[0.68190068]
624,2.9187712324178623,[1.69136124]
625,1.2378743560016174,[0.0673203]
626,3.540459448995663,[2.51815899]
627,-11.002099841204238,[-4.96838951]
628,-8.575462099540214,[-6.18994266]
629,-7.3132203870903005,[-5.75974471]
630,-1.8082887711792652,[-1.95789711]
631,-5.247024072160486,[-6.01312268]
632,-5.247024072160486,[-3.86848154]
633,2.453407982728629,[0.75019378]
634,1.3470736479666092,[0.51885887]
635,-5.0751738152338275,[-3.89357988]
636,-8.070906088787819,[-4.65708525]
637,0.9416085398584448,[-0.34779612]
638,-5.247024072160486,[-5.10672952]
639,-1.7227665977411035,[-1.57954611]
640,-6.0867747269123065,[-3.44507353]
641,-0.5306282510621704,[-0.76002519]
642,-0.6931471805599453,[-0.91797897]
643,0.010050335853501286,[-0.65311018]
644,-3.7612001156935615,[-2.25978197]
645,-3.555348061489413,[-3.71499575]
646,-5.247024072160486,[-5.02190632]
647,-7.901007051992421,[-4.95826303]
648,-0.1823215567939546,[-0.44423098]
649,-0.5877866649021191,[-1.08808752]
650,-10.757902880692196,[-8.11510418]
651,-2.4849066497880004,[-3.50777323]
652,-4.499809670330264,[-3.97491476]
653,-5.010635294096256,[-3.96878552]
654,-13.652991628466498,[-6.64359971]
655,0.23572233352106975,[-1.08690588]
656,0.3285040669720359,[-1.60612054]
657,-8.268731832117737,[-6.25747845]
658,-13.41503299136715,[-9.24843187]
659,-6.063785208687607,[-5.24679288]
660,-4.51085950651685,[-4.93795737]
661,4.199705077879926,[-4.06126187]
662,-4.59511985013459,[-5.28419733]
663,-4.59511985013459,[-5.2204874]
664,-5.736572297479192,[-5.30576803]
665,-5.010635294096256,[-5.30576803]
666,-4.204692619390967,[-5.18120273]
667,-17.840862248699427,[-8.87090638]
668,-9.305650551780507,[-7.74006642]
669,-6.907755278982138,[-8.62628034]
670,-23.858760052875557,[-21.57701739]
671,-9.472704636443671,[-9.70559477]
672,-5.966146739123692,[-4.4315904]
673,-5.010635294096256,[-2.51458329]
674,0.4004775665971253,[-0.7269246]
675,1.7719568419318752,[-0.159197]
676,-2.3978952727983707,[-2.26286954]
677,-7.6496926237115135,[-5.67872066]
678,-8.732304571033183,[-6.63145229]
679,-4.174387269895637,[-3.61880548]
680,-4.02535169073515,[-3.38100506]
681,-5.0751738152338275,[-3.56377803]
682,-6.131226489483139,[-3.9554452]
683,-7.696212639346408,[-7.96700057]
684,-14.603967918328545,[-11.87120547]
685,-16.523560759066484,[-14.40108942]
686,-7.901007051992421,[-8.84369575]
687,-4.59511985013459,[-6.39349761]
688,-4.941642422609305,[-4.557204]
689,-2.0281482472922856,[-3.78113418]
690,-8.96187901267768,[-10.03359178]
691,-1.1631508098056809,[-2.03571623]
692,3.912023005428147,[1.36912714]
693,4.135166556742356,[2.98363212]
694,4.509860006183767,[3.61248649]
695,4.853631545286591,[3.56834503]
696,4.605170185988092,[3.98948597]
697,5.051457288616512,[4.70705842]
698,4.961845129926823,[4.34717883]
699,5.0206856299497575,[4.16038965]
700,5.599422459331958,[4.80080341]
701,5.572754212249796,[4.85495723]
702,5.298317366548036,[4.16038965]
703,4.879607031689852,[3.65736034]
704,-5.966146739123692,[-3.22138558]
705,-4.189654742026425,[-3.55633402]
706,-4.276666119016055,[-3.99847288]
707,-4.48863636973214,[-3.58638377]
708,-4.477336814478207,[-4.34573905]
709,-4.605170185988091,[-2.41254798]
710,-2.302585092994045,[-0.02259523]
711,-1.8405496333974871,[-1.47230638]
712,-0.5306282510621704,[-0.52853501]
713,-0.2623642644674911,[-0.49160451]
714,1.5606477482646683,[-0.08281773]
715,0.5621189181535412,[-0.27105369]
716,-0.4700036292457356,[-0.47000363]
717,2.120263536200091,[0.85025394]
718,-0.1823215567939546,[-0.85446115]
719,3.540459448995663,[0.92867518]
720,3.540459448995663,[1.17109211]
721,3.772261063052988,[0.33714901]
722,4.0745419349259215,[2.74178587]
723,4.615220521841593,[0.46830347]
724,1.5606477482646683,[0.1077617]
725,-8.242756345714477,[-7.77405421]
726,-9.392661928770137,[-8.23631313]
727,-9.305650551780507,[-8.35940933]
728,1.0788096613719298,[1.07880966]
729,1.5606477482646683,[2.44707957]
730,2.0402208285265546,[2.33656299]
731,2.488914671185539,[2.47193008]
732,2.5902671654458267,[2.67691804]
733,3.0576076772720784,[2.16064892]
734,0.44628710262841936,[-0.70250329]
735,0.16251892949777474,[-0.70250329]
