,Experimental,Predicted
108,13.345506928718539,[12.91513312]
109,13.284882306902105,[12.88073498]
110,13.41004544985611,[12.91513312]
111,13.63318900117032,[12.85354444]
112,13.41004544985611,[12.8650243]
113,13.227723893062155,[12.85354444]
114,13.815510557964275,[12.85354444]
115,13.345506928718539,[12.88127346]
116,13.479038321343062,[12.91513312]
117,14.431696697388091,[12.34572388]
118,13.553146293496782,[11.12125005]
119,12.356895535264757,[10.95906392]
120,11.652187532303733,[11.00532586]
121,10.770988120240851,[10.45653588]
122,10.054310442270713,[10.09060058]
123,8.622553707074063,[9.12467328]
124,6.812445099177812,[7.64173518]
125,5.683979847360022,[6.9367137]
126,3.5065578973199822,[5.81478555]
127,9.115030192171858,[7.81810623]
128,9.826526511399999,[8.50222464]
129,9.790158867229128,[8.97478395]
130,6.437751649736401,[9.47266104]
131,9.55283068092296,[11.36503756]
132,10.519673691959945,[9.72190337]
133,10.596634733096073,[8.92229358]
134,8.07893826048508,[8.92229358]
135,10.770988120240851,[10.3293908]
136,10.483306047789071,[10.66879384]
137,10.982297213908057,[10.66879384]
138,11.417615285165903,[10.66879384]
139,11.974960924566787,[11.74831306]
140,11.417615285165903,[11.53489175]
141,12.129111604394044,[12.80154772]
142,8.468403027246806,[9.40418046]
143,9.538844438948221,[9.94675307]
144,9.737973114058557,[8.40505847]
145,9.965362956254216,[8.29134249]
146,8.947976107508694,[7.68304338]
147,9.790158867229128,[7.83717588]
148,10.596634733096073,[8.10221772]
149,10.031320924046012,[8.10221772]
150,10.054310442270713,[8.10221772]
151,10.925138800068108,[8.09772507]
152,10.637456727616328,[8.63790458]
153,10.231991619508165,[9.38945158]
154,11.042921835724492,[8.53098171]
155,10.596634733096073,[9.23561185]
156,10.637456727616328,[9.76296901]
157,11.512925464970227,[9.85470414]
158,11.330603908176274,[10.35619627]
159,8.947976107508694,[7.14067287]
160,8.947976107508694,[7.18644782]
161,9.396669950167675,[6.72743796]
162,8.377431249041079,[7.42697854]
163,8.016417903503749,[7.19742859]
164,6.907755278982138,[6.6756104]
165,6.165817934252759,[6.09793727]
166,7.799353398265921,[8.31920561]
167,7.0131157946399645,[8.07432248]
168,7.5616817463888015,[7.60054494]
169,7.824046010856294,[7.84941476]
170,7.684284068481133,[7.948137]
171,8.873868135354972,[8.79987821]
172,9.028018815182227,[9.23276336]
173,9.581404053367015,[9.67561758]
174,7.902007552326003,[6.92090451]
175,6.214608098422191,[6.21494095]
176,6.377127027919967,[6.09947484]
177,6.319968614080018,[6.09947484]
178,6.502290170873972,[5.86103043]
179,6.214608098422191,[5.86103043]
180,6.0322865416282365,[5.96392541]
181,5.809142990314027,[5.96392541]
182,6.571283042360923,[5.96392541]
183,6.265901392809743,[5.96392541]
184,5.914503505971854,[6.71984296]
185,6.377127027919967,[6.71984296]
186,6.377127027919967,[6.71984296]
187,7.849363818840582,[8.03108346]
188,6.571283042360923,[5.53005526]
189,6.214608098422191,[5.53005526]
190,6.725433722188183,[7.38015364]
191,5.572754212249796,[7.38015364]
192,6.571283042360923,[6.16788146]
193,6.725433722188183,[6.09394725]
194,6.074846156047032,[6.09394725]
195,6.214608098422191,[6.09394725]
196,7.1691200431165445,[6.92213081]
197,7.250245587928912,[7.02074278]
198,8.111728083308073,[7.02074278]
199,7.09408485717363,[6.26906546]
200,6.6453910145146455,[7.38015364]
201,6.377127027919967,[7.0682142]
202,7.684284068481133,[6.83931309]
203,5.599422459331958,[5.8792243]
204,5.914503505971854,[4.51658456]
205,6.571283042360923,[4.69787874]
206,5.952243833954701,[4.98655031]
207,5.654992310486769,[4.98655031]
208,8.145629634983754,[7.78977289]
209,8.740336742730447,[7.78977289]
210,8.145629634983754,[8.17401421]
211,7.875339305243843,[8.17401421]
212,7.641724454062338,[8.17401421]
213,8.254828926948747,[8.17401421]
214,7.9575774034808155,[8.17401421]
215,8.740336742730447,[8.79353052]
216,7.047017346315645,[7.84049232]
217,7.875339305243843,[8.3818029]
218,8.622553707074063,[8.09919206]
219,8.622553707074063,[8.03915206]
220,3.324236340526027,[1.92950139]
221,0.0,[1.54836647]
222,2.8302178350764176,[1.41602365]
223,1.8971199848858813,[5.1762649]
224,3.863232841258714,[3.84008502]
225,3.3524072174927237,[3.84008502]
226,3.816712825623821,[4.15355799]
227,4.017383521085971,[4.08328414]
228,3.6496587409606547,[3.79916445]
229,4.422848629194137,[3.79916445]
230,4.268697949366879,[3.84273283]
231,3.912023005428147,[3.84273283]
232,3.575550768806933,[3.84273283]
233,4.509860006183767,[3.84273283]
234,4.803621124711929,[3.84273283]
235,3.688879454113936,[1.0216621]
236,2.631089159966081,[4.57122087]
237,2.5010360317178844,[3.52539307]
238,1.469675970058942,[1.56742073]
